timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,grpThreads,allThreads,Latency,IdleTime
1662778881907,6,Crear Regla,200,OK,Thread Group 1-15,text,true,,207,100,100,6,0
1662778881929,6,Crear Regla,200,OK,Thread Group 1-16,text,true,,207,100,100,6,0
1662778881939,6,Crear Regla,200,OK,Thread Group 1-17,text,true,,207,100,100,6,0
1662778881961,6,Crear Regla,200,OK,Thread Group 1-18,text,true,,207,100,100,6,0
1662778881988,7,Crear Regla,200,OK,Thread Group 1-19,text,true,,207,100,100,7,0
1662778882004,6,Crear Regla,200,OK,Thread Group 1-20,text,true,,207,100,100,6,0
1662778882023,7,Crear Regla,200,OK,Thread Group 1-21,text,true,,207,100,100,6,0
1662778882052,5,Crear Regla,200,OK,Thread Group 1-22,text,true,,207,100,100,5,0
1662778882069,6,Crear Regla,200,OK,Thread Group 1-23,text,true,,207,100,100,6,0
1662778882089,6,Crear Regla,200,OK,Thread Group 1-24,text,true,,207,100,100,6,0
1662778882109,7,Crear Regla,200,OK,Thread Group 1-25,text,true,,207,100,100,7,0
1662778882128,6,Crear Regla,200,OK,Thread Group 1-26,text,true,,207,100,100,6,0
1662778882148,6,Crear Regla,200,OK,Thread Group 1-27,text,true,,207,100,100,6,0
1662778882162,6,Crear Regla,200,OK,Thread Group 1-28,text,true,,207,100,100,6,0
1662778882182,6,Crear Regla,200,OK,Thread Group 1-29,text,true,,207,100,100,6,0
1662778882210,6,Crear Regla,200,OK,Thread Group 1-30,text,true,,207,100,100,5,0
1662778882225,5,Crear Regla,200,OK,Thread Group 1-31,text,true,,207,100,100,5,0
1662778882248,5,Crear Regla,200,OK,Thread Group 1-32,text,true,,207,100,100,5,0
1662778882270,5,Crear Regla,200,OK,Thread Group 1-33,text,true,,207,100,100,5,0
1662778882291,5,Crear Regla,200,OK,Thread Group 1-34,text,true,,207,100,100,5,0
1662778882310,7,Crear Regla,200,OK,Thread Group 1-35,text,true,,207,100,100,6,0
1662778882330,6,Crear Regla,200,OK,Thread Group 1-36,text,true,,207,100,100,6,0
1662778882356,7,Crear Regla,200,OK,Thread Group 1-37,text,true,,207,100,100,7,0
1662778882368,6,Crear Regla,200,OK,Thread Group 1-38,text,true,,207,100,100,6,0
1662778882391,6,Crear Regla,200,OK,Thread Group 1-39,text,true,,207,100,100,6,0
1662778882410,6,Crear Regla,200,OK,Thread Group 1-40,text,true,,207,100,100,6,0
1662778882430,5,Crear Regla,200,OK,Thread Group 1-41,text,true,,207,100,100,5,0
1662778882448,6,Crear Regla,200,OK,Thread Group 1-42,text,true,,207,100,100,6,0
1662778882468,5,Crear Regla,200,OK,Thread Group 1-43,text,true,,207,100,100,5,0
1662778882492,6,Crear Regla,200,OK,Thread Group 1-44,text,true,,207,100,100,5,0
1662778882510,6,Crear Regla,200,OK,Thread Group 1-45,text,true,,207,100,100,6,0
1662778882523,7,Crear Regla,200,OK,Thread Group 1-46,text,true,,207,100,100,6,0
1662778882555,6,Crear Regla,200,OK,Thread Group 1-47,text,true,,207,100,100,6,0
1662778882573,6,Crear Regla,200,OK,Thread Group 1-48,text,true,,207,100,100,6,0
1662778882581,6,Crear Regla,200,OK,Thread Group 1-49,text,true,,207,100,100,5,0
1662778882609,6,Crear Regla,200,OK,Thread Group 1-50,text,true,,207,100,100,5,0
1662778882633,5,Crear Regla,200,OK,Thread Group 1-51,text,true,,207,100,100,5,0
1662778882653,5,Crear Regla,200,OK,Thread Group 1-52,text,true,,207,100,100,5,0
1662778882667,5,Crear Regla,200,OK,Thread Group 1-53,text,true,,207,100,100,5,0
1662778882689,6,Crear Regla,200,OK,Thread Group 1-54,text,true,,207,100,100,6,0
1662778882709,6,Crear Regla,200,OK,Thread Group 1-55,text,true,,207,100,100,6,0
1662778882739,15,Crear Regla,200,OK,Thread Group 1-56,text,true,,207,100,100,14,0
1662778882760,7,Crear Regla,200,OK,Thread Group 1-57,text,true,,207,100,100,6,0
1662778882782,6,Crear Regla,200,OK,Thread Group 1-58,text,true,,207,100,100,6,0
1662778882791,6,Crear Regla,200,OK,Thread Group 1-59,text,true,,207,100,100,6,0
1662778882816,6,Crear Regla,200,OK,Thread Group 1-60,text,true,,207,100,100,6,0
